period,entity,scope,accounting_basis,metric,value,unit,status,source_file,source_page,source_table,note
2022,平安产险,责任保险,旧准则（未重述）,承保利润,-929,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,责任保险,旧准则（未重述）,综合成本率,105.4,%,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,责任保险,旧准则（未重述）,责任准备金,22529,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,意外伤害险,旧准则（未重述）,原保险保费收入,13989,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,意外伤害险,旧准则（未重述）,已赚保费,15482,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,意外伤害险,旧准则（未重述）,赔付支出,-6809,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,意外伤害险,旧准则（未重述）,承保利润,847,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,意外伤害险,旧准则（未重述）,综合成本率,94.5,%,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,意外伤害险,旧准则（未重述）,责任准备金,11723,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,健康保险,旧准则（未重述）,原保险保费收入,9696,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,健康保险,旧准则（未重述）,已赚保费,8356,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,健康保险,旧准则（未重述）,赔付支出,-3581,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,健康保险,旧准则（未重述）,承保利润,398,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,健康保险,旧准则（未重述）,综合成本率,95.2,%,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2022,平安产险,健康保险,旧准则（未重述）,责任准备金,5776,人民币百万元,直接披露,中国平安_年报_2022.pdf,PDF 第37页（报告印刷页码33）,按险种划分的经营业绩表,
2023,平安产险,车险,新准则,原保险保费收入,213851,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,车险,新准则,保险服务收入,209538,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,车险,新准则,保险服务费用,-200840,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,车险,新准则,承保利润,4732,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,车险,新准则,综合成本率,97.7,%,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,车险,新准则,保险合同负债净额,185461,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,责任保险,新准则,原保险保费收入,23221,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,责任保险,新准则,保险服务收入,21848,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,责任保险,新准则,保险服务费用,-21811,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,责任保险,新准则,承保利润,-1373,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,责任保险,新准则,综合成本率,106.3,%,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,责任保险,新准则,保险合同负债净额,23310,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,健康保险,新准则,原保险保费收入,13250,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,健康保险,新准则,保险服务收入,10655,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,健康保险,新准则,保险服务费用,-9979,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,健康保险,新准则,承保利润,511,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,健康保险,新准则,综合成本率,95.2,%,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,健康保险,新准则,保险合同负债净额,7340,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,意外伤害险,新准则,原保险保费收入,10160,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,意外伤害险,新准则,保险服务收入,11224,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,意外伤害险,新准则,保险服务费用,-11646,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,意外伤害险,新准则,承保利润,-672,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,意外伤害险,新准则,综合成本率,106.0,%,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,意外伤害险,新准则,保险合同负债净额,10521,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,企业财产险,新准则,原保险保费收入,9423,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,企业财产险,新准则,保险服务收入,9090,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,企业财产险,新准则,保险服务费用,-7128,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,企业财产险,新准则,承保利润,213,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,企业财产险,新准则,综合成本率,97.7,%,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,企业财产险,新准则,保险合同负债净额,7659,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,保证保险,新准则,原保险保费收入,665,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,保证保险,新准则,保险服务收入,22003,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,保证保险,新准则,保险服务费用,-28625,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,保证保险,新准则,承保利润,-6834,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,保证保险,新准则,综合成本率,131.1,%,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2023,平安产险,保证保险,新准则,保险合同负债净额,9485,人民币百万元,直接披露,中国平安_年报_2023.pdf,PDF 第29页（报告印刷页码25）,按险种划分的经营业绩表,
2024,平安产险,车险,新准则,原保险保费收入,223301,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,车险,新准则,保险服务收入,220026,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,车险,新准则,保险服务费用,-211670,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,车险,新准则,承保利润,4201,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,车险,新准则,综合成本率,98.1,%,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,车险,新准则,保险合同负债净额,200638,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,责任保险,新准则,原保险保费收入,24232,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,责任保险,新准则,保险服务收入,23978,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,责任保险,新准则,保险服务费用,-23470,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,责任保险,新准则,承保利润,-644,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,责任保险,新准则,综合成本率,102.7,%,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,责任保险,新准则,保险合同负债净额,26296,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,健康保险,新准则,原保险保费收入,18328,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,健康保险,新准则,保险服务收入,14865,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,健康保险,新准则,保险服务费用,-13709,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,健康保险,新准则,承保利润,987,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,健康保险,新准则,综合成本率,93.4,%,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,健康保险,新准则,保险合同负债净额,10329,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,意外伤害险,新准则,原保险保费收入,12214,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,意外伤害险,新准则,保险服务收入,11323,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,意外伤害险,新准则,保险服务费用,-10966,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,意外伤害险,新准则,承保利润,111,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,意外伤害险,新准则,综合成本率,99.0,%,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,意外伤害险,新准则,保险合同负债净额,10087,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,农业保险,新准则,原保险保费收入,10720,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,农业保险,新准则,保险服务收入,10044,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,农业保险,新准则,保险服务费用,-9636,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,农业保险,新准则,承保利润,20,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,农业保险,新准则,综合成本率,99.8,%,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,农业保险,新准则,保险合同负债净额,690,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,保证保险,新准则,原保险保费收入,-2353,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,保证保险,新准则,保险服务收入,11533,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,保证保险,新准则,保险服务费用,-11535,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,保证保险,新准则,承保利润,-248,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,保证保险,新准则,综合成本率,102.2,%,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2024,平安产险,保证保险,新准则,保险合同负债净额,4128,人民币百万元,直接披露,中国平安_年报_2024.pdf,PDF 第45页（报告印刷页码41）,按险种划分的经营业绩表,
2025,平安产险,车险,新准则,原保险保费收入,230362,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,车险,新准则,保险服务收入,228495,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,车险,新准则,保险服务费用,-215912,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,车险,新准则,承保利润,9496,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,车险,新准则,综合成本率,95.8,%,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,车险,新准则,保险合同负债净额,212372,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,意外及健康保险,新准则,原保险保费收入,38239,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,意外及健康保险,新准则,保险服务收入,32769,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,意外及健康保险,新准则,保险服务费用,-32258,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,意外及健康保险,新准则,承保利润,189,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,意外及健康保险,新准则,综合成本率,99.4,%,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,意外及健康保险,新准则,保险合同负债净额,27133,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,责任保险,新准则,原保险保费收入,24262,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,责任保险,新准则,保险服务收入,24052,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,责任保险,新准则,保险服务费用,-24720,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,责任保险,新准则,承保利润,-1642,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,责任保险,新准则,综合成本率,106.8,%,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,责任保险,新准则,保险合同负债净额,30999,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,农业保险,新准则,原保险保费收入,12470,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,农业保险,新准则,保险服务收入,11491,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,农业保险,新准则,保险服务费用,-11112,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,农业保险,新准则,承保利润,152,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,农业保险,新准则,综合成本率,98.7,%,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,农业保险,新准则,保险合同负债净额,1445,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,货运保险,新准则,原保险保费收入,10658,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,货运保险,新准则,保险服务收入,10454,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,货运保险,新准则,保险服务费用,-10450,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,货运保险,新准则,承保利润,207,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,货运保险,新准则,综合成本率,98.0,%,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,货运保险,新准则,保险合同负债净额,3155,人民币百万元,直接披露,中国平安_年报_2025.pdf,PDF 第56页（报告印刷页码52）,按险种划分的经营业绩表,
2025,平安产险,保证保险,新准则,保险服务收入,4415.533885,人民币百万元,直接披露,平安产险_年度信息披露报告_2025.pdf,PDF 第117页,分部利润表,
2025,平安产险,保证保险,新准则,承保利润（推算）,2094.607454,人民币百万元,推算,平安产险_年度信息披露报告_2025.pdf,PDF 第117页,分部利润表,【推算：2094.607454人民币百万元｜方法：4415533885-2237660734+31818187-72756166-40284020-2043698÷1000000｜输入来源：同页各承保收支项】
2025,平安产险,保证保险,新准则,综合成本率（推算）,52.56,%,推算,平安产险_年度信息披露报告_2025.pdf,PDF 第117页,分部利润表,【推算：52.56%｜方法：1-(4415533885-2237660734+31818187-72756166-40284020-2043698)/4415533885｜输入来源：平安产险_年度信息披露报告_2025.pdf，PDF第117页，分部利润表】
